annonce_id,title,price,location,surface,rooms,baths,link,city,neighborhood,price_meter,price_category
8378,LES PRINCESSES JOLI STUDIO NEUF À VENDRE 57 m²,1280000,"Appartements dans Casablanca, Les Princesses",57,1,1,https://www.avito.ma/fr/les_princesses/appartements/LES_PRINCESSES_JOLI_STUDIO_NEUF_%C3%80_VENDRE_57_m%C2%B2_56920733.htm,Casablanca,Les Princesses,22456,High
8379,Appartement à vendre 96 m² à Casablanca,1400000,"Appartements dans Casablanca, Anfa",102,2,2,https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Casablanca_57817316.htm,Casablanca,Anfa,13725,High
8380,Appartement à vendre,490000,"Appartements dans Salé, Hay Chmaou",58,2,2,https://www.avito.ma/fr/hay_chmaou/appartements/Appartement_%C3%A0_vendre_57817318.htm,Salé,Hay Chmaou,8448,Low
8381,Superbe appartement à vendre,680000,"Appartements dans Marrakech, Mabrouka",66,2,1,https://www.avito.ma/fr/mabrouka/appartements/Superbe_appartement_%C3%A0_vendre_57817312.htm,Marrakech,Mabrouka,10303,Medium
8382,PALMIER JOLI APPT NEUF À VENDRE 58 m²,1470000,"Appartements dans Casablanca, Palmier",58,2,1,https://www.avito.ma/fr/palmier/appartements/PALMIER_JOLI_APPT_NEUF_%C3%80_VENDRE_58_m%C2%B2_57392497.htm,Casablanca,Palmier,25344,High
8383,Appartement à vendre 75 m² à Casablanca,375000,"Appartements dans Casablanca, Autre secteur",75,1,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Casablanca_57673267.htm,Casablanca,Autre secteur,5000,Low
8384,appartement a vendre,9300000,"Appartements dans Rabat, Souissi",313,3,3,https://www.avito.ma/fr/souissi/appartements/appartement_a_vendre_57817195.htm,Rabat,Souissi,29712,High
8385,Appartement à vendre 63m² à Temara wifak,540000,"Appartements dans Temara, Wifak",56,2,1,https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_63m%C2%B2_%C3%A0_Temara_wifak_55938346.htm,Temara,Wifak,9642,Medium
8386,Appartement à vendre dans un emplacement très privilégié près du centre commercial,450000,"Appartements dans Kénitra, alliance",74,2,2,https://www.avito.ma/fr/alliance/appartements/Appartement_%C3%A0_vendre_dans_un_emplacement_tr%C3%A8s_privil%C3%A9gi%C3%A9_pr%C3%A8s_du_centre_commercial_57817112.htm,Kénitra,alliance,6081,Low
8387,Appartement à vendre 55 m² à Casablanca,357500,"Appartements dans Casablanca, Autre secteur",55,1,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_57673216.htm,Casablanca,Autre secteur,6500,Low
8388,Appartement à vendre Sidi Rahal,570000,"Appartements dans Sidi Rahal, Toute la ville",71,2,2,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_Sidi_Rahal_57817090.htm,Sidi Rahal,Toute la ville,8028,Medium
8389,Occasion à ne pas rater,420000,"Appartements dans Meknès, Autre secteur",83,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Occasion_%C3%A0_ne_pas_rater_57817049.htm,Meknès,Autre secteur,5060,Low
8390,Appartement à vendre,980000,"Appartements dans Casablanca, Bourgogne",82,2,1,https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_57817014.htm,Casablanca,Bourgogne,11951,Medium
8391,Apparemment à Lhank,280000,"Appartements dans Casablanca, El Manar El Hank",50,2,1,https://www.avito.ma/fr/el_manar_el_hank/appartements/Apparemment_%C3%A0_Lhank_57816907.htm,Casablanca,El Manar El Hank,5600,Low
8392,Appartement à vendre à Martil près de Ahriq,580000,"Appartements dans Martil, Toute la ville",62,2,1,https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_%C3%A0_Martil_pr%C3%A8s_de_Ahriq_57816829.htm,Martil,Toute la ville,9354,Medium
8393,Duplex très adorable à vendre à Agdal,3600000,"Appartements dans Rabat, Agdal",274,3,3,https://www.avito.ma/fr/agdal/appartements/Duplex_tr%C3%A8s_adorable_%C3%A0_vendre_%C3%A0_Agdal_57816805.htm,Rabat,Agdal,13138,High
8394,Appartement à vendre au centre-ville avec ascenseur,570000,"Appartements dans Bouznika, Autre secteur",58,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_au_centre_ville_avec_ascenseur_57545017.htm,Bouznika,Autre secteur,9827,Medium
8395,Appartement à vendre temara wifak,1850000,"Appartements dans Temara, Wifak",135,2,1,https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_temara_wifak_57816755.htm,Temara,Wifak,13703,High
8396,Appartement à vendre 53 m² à Casablanca Oulfa,370000,"Appartements dans Casablanca, Oulfa",53,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_53_m%C2%B2_%C3%A0_Casablanca_Oulfa_57816743.htm,Casablanca,Oulfa,6981,Low
8397,Appartement à vendre à Martil,580000,"Appartements dans Martil, Toute la ville",60,2,1,https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_%C3%A0_Martil_57816646.htm,Martil,Toute la ville,9666,Medium
8398,Appartement à vendre 76 m² à Agadir,115000000,"Appartements dans Agadir, El Houda",76,2,2,https://www.avito.ma/fr/el_houda/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_Agadir_57816622.htm,Agadir,El Houda,1513157,High
8399,Appartement Bab Guéliz,540000,"Appartements dans Marrakech, Mabrouka",58,2,1,https://www.avito.ma/fr/mabrouka/appartements/Appartement_Bab_Gu%C3%A9liz_57816629.htm,Marrakech,Mabrouka,9310,Medium
8400,Appartements de luxe à vendre à Ain Aouda avec soutien,5200000,"Appartements dans Ain Aouda, Toute la ville",92,2,2,https://www.avito.ma/fr/ain_aouda/appartements/Appartements_de_luxe_%C3%A0_vendre_%C3%A0_Ain_Aouda_avec_soutien_57816608.htm,Ain Aouda,Toute la ville,56521,High
8401,Appartement Vue Sur Mer A Vendre Plage Al Amine,2700000,"Appartements dans Fnideq, Toute la ville",118,3,2,https://www.avito.ma/fr/fnideq/appartements/Appartement_Vue_Sur_Mer_A_Vendre_Plage_Al_Amine_57434705.htm,Fnideq,Toute la ville,22881,High
8402,Appartement À Vendre Playa Del Pacha,3700000,"Appartements dans Mdiq, Toute la ville",150,2,2,https://www.avito.ma/fr/mdiq/appartements/Appartement_%C3%80_Vendre_Playa_Del_Pacha_56954320.htm,Mdiq,Toute la ville,24666,High
8403,Appartement Duplex Vue Sur Mer à Vendre Kabila,8000000,"Appartements dans Mdiq, Toute la ville",160,3,2,https://www.avito.ma/fr/mdiq/appartements/Appartement_Duplex_Vue_Sur_Mer_%C3%A0_Vendre_Kabila_56962462.htm,Mdiq,Toute la ville,50000,High
8404,Appartement meublé à vendre Kénitra,590000,"Appartements dans Kénitra, Val Fleury",90,2,1,https://www.avito.ma/fr/val_fleury/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_K%C3%A9nitra_57816507.htm,Kénitra,Val Fleury,6555,Medium
8405,"Appartement à vendre à Douha, pour les personnes sérieusement intéressées uniquement",390000,"Appartements dans Marrakech, Les Portes de Marrakech",50,2,1,https://www.avito.ma/fr/les_portes_de_marrakech/appartements/Appartement_%C3%A0_vendre_%C3%A0_Douha__pour_les_personnes_s%C3%A9rieusement_int%C3%A9ress%C3%A9es_uniquement_57816483.htm,Marrakech,Les Portes de Marrakech,7800,Low
8406,Appartement à vendre à Martil (café Rusia),830000,"Appartements dans Martil, Toute la ville",68,2,1,https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_%C3%A0_Martil__caf%C3%A9_Rusia__57816464.htm,Martil,Toute la ville,12205,Medium
8407,Appartement à vendre 86 m² à Casablanca,820000,"Appartements dans Casablanca, Ain Sebaa",86,2,1,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_86_m%C2%B2_%C3%A0_Casablanca_57816439.htm,Casablanca,Ain Sebaa,9534,Medium
8408,Appartement à vendre 107m² à Casablanca-Belvédère,1050000,"Appartements dans Casablanca, Belvédère",125,2,2,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Appartement_%C3%A0_vendre_107m%C2%B2_%C3%A0_Casablanca_Belv%C3%A9d%C3%A8re_57816453.htm,Casablanca,Belvédère,8400,High
8409,Appartement bien situé 2 façades,940000,"Appartements dans Agadir, Hay Dakhla",91,3,3,https://www.avito.ma/fr/hay_dakhla/appartements/Appartement_bien_situ%C3%A9_2_fa%C3%A7ades_57816426.htm,Agadir,Hay Dakhla,10329,Medium
8410,Benhammou,1050000,"Appartements dans Sidi Rahal, Toute la ville",92,2,1,https://www.avito.ma/fr/sidi_rahal/appartements/Benhammou_57816372.htm,Sidi Rahal,Toute la ville,11413,High
8411,Appartement à vendre 60 m² à Mehdia,860000,"Appartements dans Mehdia, Toute la ville",65,2,1,https://www.avito.ma/fr/mehdia/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Mehdia_56439844.htm,Mehdia,Toute la ville,13230,Medium
8412,Appartement à vendre 151 m² à Kénitra,1500000,"Appartements dans Kénitra, Maamora",156,3,2,https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_151_m%C2%B2_%C3%A0_K%C3%A9nitra_56295298.htm,Kénitra,Maamora,9615,High
8413,Appartement à vendre 102 m² à Kénitra,1030000,"Appartements dans Kénitra, La Ville Haute",114,2,1,https://www.avito.ma/fr/la_ville_haute/appartements/Appartement_%C3%A0_vendre_102_m%C2%B2_%C3%A0_K%C3%A9nitra_57310420.htm,Kénitra,La Ville Haute,9035,High
8414,Vente d’un appartement de 145m²,2550000,"Appartements dans Sidi Bouknadel, Toute la ville",145,3,2,https://www.avito.ma/fr/sidi_bouknadel/appartements/Vente_d_un_appartement_de_145m%C2%B2_56285137.htm,Sidi Bouknadel,Toute la ville,17586,High
8415,Appartement à vendre 160 m² à Kénitra,1450000,"Appartements dans Kénitra, Maamora",145,2,2,https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_160_m%C2%B2_%C3%A0_K%C3%A9nitra_56398676.htm,Kénitra,Maamora,10000,High
8416,Vente d’un très bel appartement,2800000,"Appartements dans Salé, Toute la ville",211,3,3,https://www.avito.ma/fr/sal%C3%A9/appartements/Vente_d_un_tr%C3%A8s_bel_appartement_56535974.htm,Salé,Toute la ville,13270,High
8417,Appartement à vendre 69 m² à Kénitra,580000,"Appartements dans Kénitra, Al Maghrib Al Arabi",70,2,1,https://www.avito.ma/fr/al_maghrib_al_arabi/appartements/Appartement_%C3%A0_vendre_69_m%C2%B2_%C3%A0_K%C3%A9nitra_56346071.htm,Kénitra,Al Maghrib Al Arabi,8285,Medium
8418,Appartement 110 m² à Kénitra,1199999,"Appartements dans Kénitra, La Ville Haute",113,3,2,https://www.avito.ma/fr/la_ville_haute/appartements/Appartement_110_m%C2%B2_%C3%A0_K%C3%A9nitra_56278894.htm,Kénitra,La Ville Haute,10619,High
8419,Appartement moderne au centre Guéliz,1200000,"Appartements dans Marrakech, Agdal",86,2,2,https://www.avito.ma/fr/agdal/appartements/Appartement_moderne_au_centre_Gu%C3%A9liz_57816242.htm,Marrakech,Agdal,13953,High
8420,Appartement à vendre 184 m² à Kénitra,650000,"Appartements dans Kénitra, Ouled Oujih",85,2,1,https://www.avito.ma/fr/ouled_oujih/appartements/Appartement_%C3%A0_vendre_184_m%C2%B2_%C3%A0_K%C3%A9nitra_57148061.htm,Kénitra,Ouled Oujih,7647,Medium
8421,Appartement 150 m² à Kénitra,1350000,"Appartements dans Kénitra, Maamora",178,3,2,https://www.avito.ma/fr/maamora/appartements/Appartement_150_m%C2%B2_%C3%A0_K%C3%A9nitra_56278836.htm,Kénitra,Maamora,7584,High
8422,Studio spacieux 61 m² à vendre à Casablanca – 1er étage,1089000,"Appartements dans Casablanca, Maarif",73,1,1,https://www.avito.ma/fr/maarif/appartements/Studio_spacieux_61_m%C2%B2_%C3%A0_vendre_%C3%A0_Casablanca___1er_%C3%A9tage_57672096.htm,Casablanca,Maarif,14917,High
8423,Vente d’un appartement Cosy de 60m²- BIR RAMI SUD,480000,"Appartements dans Kénitra, Bir Rami",60,2,1,https://www.avito.ma/fr/bir_rami/appartements/Vente_d_un_appartement_Cosy_de_60m%C2%B2__BIR_RAMI_SUD_57133058.htm,Kénitra,Bir Rami,8000,Low
8424,Vente d’un très bel appartement Plage des Nations,1950000,"Appartements dans Sidi Bouknadel, Toute la ville",118,2,2,https://www.avito.ma/fr/sidi_bouknadel/appartements/Vente_d_un_tr%C3%A8s_bel_appartement__Plage_des_Nations_56295316.htm,Sidi Bouknadel,Toute la ville,16525,High
8425,Appartement à vendre,440000,"Appartements dans Casablanca, Hay Mohammadi",67,2,1,https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_57816195.htm,Casablanca,Hay Mohammadi,6567,Low
8426,Appartement à vendre 169 m² à Kénitra,1300000,"Appartements dans Kénitra, Maamora",178,3,2,https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_169_m%C2%B2_%C3%A0_K%C3%A9nitra_56276191.htm,Kénitra,Maamora,7303,High
8427,Bel appart 130m2 à vendre très bien ensoleillé Mimosa,1230000,"Appartements dans Kénitra, Mimosas",130,3,2,https://www.avito.ma/fr/mimosas/appartements/Bel_appart_130m2_%C3%A0_vendre_tr%C3%A8s_bien_ensoleill%C3%A9_Mimosa_57816176.htm,Kénitra,Mimosas,9461,High
8428,Appartement à vendre 126 m² à Salé,4500000,"Appartements dans Salé, Bab Al Bahr",136,3,2,https://www.avito.ma/fr/bab_al_bahr/appartements/Appartement_%C3%A0_vendre_126_m%C2%B2_%C3%A0_Sal%C3%A9_56432706.htm,Salé,Bab Al Bahr,33088,High
8429,Appartement à vendre 160 m² à Kénitra,1300000,"Appartements dans Kénitra, Centre",199,3,2,https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_160_m%C2%B2_%C3%A0_K%C3%A9nitra_56331019.htm,Kénitra,Centre,6532,High
8430,Appartement à vendre 110 m² à Kénitra,1300000,"Appartements dans Kénitra, Centre",112,3,1,https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_K%C3%A9nitra_56535976.htm,Kénitra,Centre,11607,High
8431,Appartement à vendre 80 m² à Kénitra,1100000,"Appartements dans Kénitra, Centre",80,2,1,https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_K%C3%A9nitra_56270579.htm,Kénitra,Centre,13750,High
8432,Appartement 115 m² à Kénitra,3200000,"Appartements dans Salé, Toute la ville",111,2,2,https://www.avito.ma/fr/sal%C3%A9/appartements/Appartement_115_m%C2%B2_%C3%A0_K%C3%A9nitra_56278889.htm,Salé,Toute la ville,28828,High
8433,Vente d’un appartement de 110m² au quartier Maamora,1250000,"Appartements dans Kénitra, Maamora",110,3,1,https://www.avito.ma/fr/maamora/appartements/Vente_d_un_appartement_de_110m%C2%B2_au_quartier_Maamora_56398536.htm,Kénitra,Maamora,11363,High
8434,Appartement à vendre 95 m² à Kénitra,1250000,"Appartements dans Kénitra, Maamora",102,3,2,https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_95_m%C2%B2_%C3%A0_K%C3%A9nitra_56278607.htm,Kénitra,Maamora,12254,High
8435,Appartement à vendre 62 m² à Marrakech,1080000,"Appartements dans Marrakech, Guéliz",62,2,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Marrakech_57816108.htm,Marrakech,Guéliz,17419,High
8436,Appartement de 134m² à vendre en Centre-Ville,1110000,"Appartements dans Kénitra, Centre",134,3,1,https://www.avito.ma/fr/centre/appartements/Appartement_de_134m%C2%B2_%C3%A0_vendre_en_Centre_Ville_56279024.htm,Kénitra,Centre,8283,High
8437,Appartement à vendre 170 m² à Kénitra,1500000,"Appartements dans Kénitra, Mimosas",178,3,2,https://www.avito.ma/fr/mimosas/appartements/Appartement_%C3%A0_vendre_170_m%C2%B2_%C3%A0_K%C3%A9nitra_56285379.htm,Kénitra,Mimosas,8426,High
8438,Appartement à vendre,8000000,"Appartements dans Tanger, Boukhalef",118,2,1,https://www.avito.ma/fr/boukhalef/appartements/Appartement_%C3%A0_vendre_57816077.htm,Tanger,Boukhalef,67796,High
8439,À vendre duplex - 2 mars,2100000,"Appartements dans Casablanca, 2 Mars",179,5,3,https://www.avito.ma/fr/2_mars/appartements/%C3%80_vendre_duplex___2_mars_57816056.htm,Casablanca,2 Mars,11731,High
8440,"Appartement à vendre à Temara, avenue Hassan II",1100000,"Appartements dans Temara, Autre secteur",117,2,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_%C3%A0_Temara__avenue_Hassan_II_57815967.htm,Temara,Autre secteur,9401,High
8441,Appartement à Dar Bouazza 61m Résidence gardée,43000000,"Appartements dans Dar Bouazza, Toute la ville",61,2,1,https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_Dar_Bouazza_61m_R%C3%A9sidence_gard%C3%A9e_57815936.htm,Dar Bouazza,Toute la ville,704918,High
8442,Appartement à vendre à Tétouan Twilae,550000,"Appartements dans Tétouan, Centre ville",120,2,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_%C3%A0_T%C3%A9touan_Twilae_57815866.htm,Tétouan,Centre ville,4583,Medium
8443,Appartement à vendre 104 m² à Jnane Souissi,3990000,"Appartements dans Rabat, Souissi",162,2,2,https://www.avito.ma/fr/souissi/appartements/Appartement_%C3%A0_vendre_104_m%C2%B2_%C3%A0_Jnane_Souissi_57815810.htm,Rabat,Souissi,24629,High
8444,Studio à vendre à Palmier 44 m2 vendables,1040000,"Appartements dans Casablanca, Palmier",49,1,1,https://www.avito.ma/fr/palmier/appartements/Studio_%C3%A0_vendre_%C3%A0_Palmier_44_m2_vendables_57815735.htm,Casablanca,Palmier,21224,High
8445,STUDIO à vendre 53 m² à PALMIER,1340000,"Appartements dans Casablanca, Palmier",70,1,1,https://www.avito.ma/fr/palmier/appartements/STUDIO_%C3%A0_vendre_53_m%C2%B2_%C3%A0_PALMIER_57815722.htm,Casablanca,Palmier,19142,High
8446,Apparemment 187m à Hemriya,10500000,"Appartements dans Meknès, Hamria",187,4,3,https://www.avito.ma/fr/hamria/appartements/Apparemment_187m_%C3%A0_Hemriya_57815647.htm,Meknès,Hamria,56149,High
8447,🏠 Appartement à vendre dans le quartier de Charef – Marrakech,560000,"Appartements dans Marrakech, Hay Charaf",64,2,1,https://www.avito.ma/fr/hay_charaf/appartements/___Appartement_%C3%A0_vendre_dans_le_quartier_de_Charef___Marrakech_56940022.htm,Marrakech,Hay Charaf,8750,Medium
8448,Joli appartement à Jnane Californie,1350000,"Appartements dans Casablanca, Californie",82,2,1,https://www.avito.ma/fr/californie/appartements/Joli_appartement_%C3%A0_Jnane_Californie_57815592.htm,Casablanca,Californie,16463,High
8449,Appartement entièrement meublé à vendre,1600000,"Appartements dans Tanger, Moujahidine",82,3,2,https://www.avito.ma/fr/moujahidine/appartements/Appartement_enti%C3%A8rement_meubl%C3%A9_%C3%A0_vendre_57815564.htm,Tanger,Moujahidine,19512,High
8450,Appartement à vendre 95 m² à Casablanca Californie,1710000,"Appartements dans Casablanca, Aïn Chock",95,2,2,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_95_m%C2%B2_%C3%A0_Casablanca_Californie_57815547.htm,Casablanca,Aïn Chock,18000,High
8451,Appartement à vendre 116 m² à Marrakech,3100000,"Appartements dans Marrakech, Guéliz",116,3,2,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_Marrakech_57780740.htm,Marrakech,Guéliz,26724,High
8452,appartement wifak,1490000,"Appartements dans Temara, Wifak",95,3,2,https://www.avito.ma/fr/wifak/appartements/appartement_wifak_57636222.htm,Temara,Wifak,15684,High
8453,Appartement à vendre 90 m² à Casablanca,1430000,"Appartements dans Casablanca, Beauséjour",90,2,1,https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Casablanca_57815343.htm,Casablanca,Beauséjour,15888,High
8454,Appartement à vendre 68 m² à Casablanca,870000,"Appartements dans Casablanca, Oulfa",68,2,2,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_Casablanca_57815258.htm,Casablanca,Oulfa,12794,Medium
8455,"Appartement à vendre à Jnan Zaitoun, premier étage",305000,"Appartements dans Mohammedia, Autre secteur",54,1,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_%C3%A0_Jnan_Zaitoun__premier_%C3%A9tage_57815264.htm,Mohammedia,Autre secteur,5648,Low
8456,Appartement à vendre 55 m² à Casablanca,345000,"Appartements dans Casablanca, Oulfa",55,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_57815276.htm,Casablanca,Oulfa,6272,Low
8457,Appartement à vendre 48 m² à Casablanca,275000,"Appartements dans Casablanca, Oulfa",48,2,2,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_48_m%C2%B2_%C3%A0_Casablanca_57815271.htm,Casablanca,Oulfa,5729,Low
8458,Appartement à vendre 60 m² à Casablanca,430000,"Appartements dans Casablanca, Sidi Othmane",60,2,1,https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Casablanca_57815190.htm,Casablanca,Sidi Othmane,7166,Low
8459,Appartement à vendre 55 m² à Casablanca,370000,"Appartements dans Casablanca, Oulfa",55,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_57815178.htm,Casablanca,Oulfa,6727,Low
